budget,G Rating,PG Rating,PG-13 Rating,R Rating,NC-17 Rating,Not Rated,duration,gross
6000000,0,0,0,1,0,0,85,36497
4000000,0,0,0,1,0,0,90,101055
27000000,0,0,0,1,0,0,99,8712564
500000,0,0,0,1,0,0,97,15180000
200000,0,0,0,1,0,0,96,4505922
37000000,0,0,0,1,0,0,118,6482195
80000000,0,0,0,1,0,0,99,69772969
21000000,0,0,0,1,0,0,124,3081925
50000000,0,0,0,1,0,0,128,50815288
23000000,0,0,0,1,0,0,97,6923891
5000000,0,0,0,1,0,0,121,1729969
30000000,0,0,0,1,0,0,120,7443007
13000000,0,0,0,1,0,0,92,21088568
6000000,0,0,0,1,0,0,98,11797927
4000000,0,0,0,1,0,0,110,3468572
20000000,0,0,0,1,0,0,100,84518155
55000000,0,0,0,1,0,0,97,63408614
25000000,0,0,0,1,0,0,104,4064333
3000000,0,0,0,1,0,0,96,5005
1000000,0,0,0,1,0,0,53,274661
30000000,0,0,0,1,0,0,98,32774834
70000000,0,0,0,1,0,0,142,43426961
68000000,0,0,0,1,0,0,125,81257500
50000000,0,0,0,1,0,0,112,218628680
102000000,0,0,0,1,0,0,153,204843350
200000000,0,0,0,1,0,0,109,150350192
11000000,0,0,0,1,0,0,92,34334256
6500000,0,0,0,1,0,0,92,24792061
8000000,0,0,0,1,0,0,94,26049082
70000000,0,0,0,1,0,0,116,36931089
85000000,0,0,0,1,0,0,102,32694788
26000000,0,0,0,1,0,0,133,109243478
40000000,0,0,0,1,0,0,104,21413502
20000000,0,0,0,1,0,0,105,35596227
19000000,0,0,0,1,0,0,90,64255243
40000000,0,0,0,1,0,0,116,30199105
30000000,0,0,0,1,0,0,160,3904982
34000000,0,0,0,1,0,0,109,10654581
1500000,0,0,0,1,0,0,112,712294
10000000,0,0,0,1,0,0,98,30306281
4000000,0,0,0,1,0,0,87,800000
50000000,0,0,0,1,0,0,119,39778599
1500000,0,0,0,1,0,0,98,406035
35000000,0,0,0,1,0,0,114,69700000
17000000,0,0,0,1,0,0,123,70492685
9000000,0,0,0,1,0,0,120,34074895
13000000,0,0,0,1,0,0,91,27052167
15000000,0,0,0,1,0,0,117,17439163
28000000,0,0,0,1,0,0,130,70235322
35000000,0,0,0,1,0,0,89,21784432
60000,0,0,0,1,0,0,81,140530114
27000000,0,0,0,1,0,0,148,54200000
25000000,0,0,0,1,0,0,129,121945720
48000000,0,0,0,1,0,0,118,66488090
80000000,0,0,0,1,0,0,118,94822707
8000000,0,0,0,1,0,0,138,10269307
29000000,0,0,0,1,0,0,99,63034755
4000000,0,0,0,1,0,0,91,35385560
900000,0,0,0,1,0,0,101,6643
1000000,0,0,0,1,0,0,94,1744858
25000,0,0,0,1,0,0,98,10246600
10000000,0,0,0,1,0,0,93,900926
6000000,0,0,0,1,0,0,106,27457409
13000000,0,0,0,1,0,0,120,23947
30000000,0,0,0,1,0,0,95,42043633
13000000,0,0,0,1,0,0,94,51872378
95000000,0,0,0,1,0,0,85,86897182
250000,0,0,0,1,0,0,99,49494
33000000,0,0,0,1,0,0,109,61280963
52000000,0,0,0,1,0,0,118,37035845
6800000,0,0,0,1,0,0,108,49526
15000000,0,0,0,1,0,0,98,1953732
10000000,0,0,0,1,0,0,82,6842058
13800000,0,0,0,1,0,0,119,52293982
40000000,0,0,0,1,0,0,134,102310175
20000000,0,0,0,1,0,0,112,137387272
20000000,0,0,0,1,0,0,126,17804273
3200000,0,0,0,1,0,0,101,8243880
30000000,0,0,0,1,0,0,110,15156200
58000000,0,0,0,1,0,0,123,25900000
25000000,0,0,0,1,0,0,138,16969390
15000000,0,0,0,1,0,0,101,24881000
20000000,0,0,0,1,0,0,101,39103378
23000000,0,0,0,1,0,0,98,50693162
12000000,0,0,0,1,0,0,104,1779284
20000000,0,0,0,1,0,0,113,31146570
90000000,0,0,0,1,0,0,151,132373442
20000000,0,0,0,1,0,0,115,82624961
1000000,0,0,0,1,0,0,83,53245055
57000000,0,0,0,1,0,0,136,60984028
86000000,0,0,0,1,0,0,111,42877165
7000000,0,0,0,1,0,0,109,16901126
2000000,0,0,0,1,0,0,102,1477002
65000000,0,0,0,1,0,0,99,59617068
38000000,0,0,0,1,0,0,140,35183792
27000000,0,0,0,1,0,0,162,78651430
55000000,0,0,0,1,0,0,132,101530738
8000000,0,0,0,1,0,0,132,204565000
92000000,0,0,0,1,0,0,103,85017401
80000000,0,0,0,1,0,0,113,102981571
7000000,0,0,0,1,0,0,108,453079
15000000,0,0,0,1,0,0,104,40064955
55000000,0,0,0,1,0,0,116,18573791
28000000,0,0,0,1,0,0,128,3254172
25000000,0,0,0,1,0,0,116,93571803
40000000,0,0,0,1,0,0,82,66466372
42000000,0,0,0,1,0,0,154,158348400
24000000,0,0,0,1,0,0,137,41895491
30000000,0,0,0,1,0,0,131,28644770
1000000,0,0,0,1,0,0,89,21378000
5000000,0,0,0,1,0,0,90,6755271
60000,0,0,0,1,0,0,82,40557
12500000,0,0,0,1,0,0,99,1227324
100000,0,0,0,1,0,0,81,22757819
25000000,0,0,0,1,0,0,111,33631221
25000000,0,0,0,1,0,0,111,33631221
50000000,0,0,0,1,0,0,129,48265581
95000000,0,0,0,1,0,0,116,102678089
55000000,0,0,0,1,0,0,110,38553833
5000000,0,0,0,1,0,0,108,43771291
25000000,0,0,0,1,0,0,110,14589444
90000000,0,0,0,1,0,0,158,102515793
45000000,0,0,0,1,0,0,91,20400913
13000000,0,0,0,1,0,0,220,57300000
54000000,0,0,0,1,0,0,170,66676062
6000000,0,0,0,1,0,0,175,134821952
32000000,0,0,0,1,0,0,105,1304837
5000000,0,0,0,1,0,0,93,14015786
8000000,0,0,0,1,0,0,90,100503
15000000,0,0,0,1,0,0,93,20380
25000000,0,0,0,1,0,0,99,59073773
6000000,0,0,0,1,0,0,96,115862
6000000,0,0,0,1,0,0,100,7186670
60000000,0,0,0,1,0,0,189,136801374
25000000,0,0,0,1,0,0,117,51533608
40000000,0,0,0,1,0,0,115,10640645
850000,0,0,0,1,0,0,88,442638
80000000,0,0,0,1,0,0,102,254455986
35000000,0,0,0,1,0,0,108,277313371
48000000,0,0,0,1,0,0,91,64505912
44000000,0,0,0,1,0,0,187,54116191
43000000,0,0,0,1,0,0,123,159578352
1000000,0,0,0,1,0,0,87,19539
15000000,0,0,0,1,0,0,89,20801344
15000000,0,0,0,1,0,0,108,41777564
25000000,0,0,0,1,0,0,116,7156933
16000000,0,0,0,1,0,0,122,2428883
900000,0,0,0,1,0,0,95,100659
1000000,0,0,0,1,0,0,91,17986000
55000000,0,0,0,1,0,0,94,34238611
25000000,0,0,0,1,0,0,101,876671
38000000,0,0,0,1,0,0,146,50668906
15000000,0,0,0,1,0,0,131,15700000
18000000,0,0,0,1,0,0,112,7837632
10000000,0,0,0,1,0,0,106,1939441
12500000,0,0,0,1,0,0,101,40962534
16000000,0,0,0,1,0,0,120,1984743
250000,0,0,0,1,0,0,94,1977544
21000000,0,0,0,1,0,0,108,33313582
750000,0,0,0,1,0,0,101,77501
68000000,0,0,0,1,0,0,157,28965197
50000000,0,0,0,1,0,0,118,25450527
44000000,0,0,0,1,0,0,112,6105175
60000000,0,0,0,1,0,0,124,54910560
29000000,0,0,0,1,0,0,94,6301131
1500000,0,0,0,1,0,0,96,703
5000000,0,0,0,1,0,0,96,1474508
50000000,0,0,0,1,0,0,141,47105085
44000000,0,0,0,1,0,0,118,44834712
3500000,0,0,0,1,0,0,106,20803237
13000000,0,0,0,1,0,0,109,214966
70000000,0,0,0,1,0,0,110,47456450
11000000,0,0,0,1,0,0,84,13592872
35000000,0,0,0,1,0,0,104,39692139
60000000,0,0,0,1,0,0,131,18208078
15000000,0,0,0,1,0,0,114,32721635
40000000,0,0,0,1,0,0,117,72455275
140000000,0,0,0,1,0,0,154,111110575
45000000,0,0,0,1,0,0,107,12026670
7000000,0,0,0,1,0,0,164,8373585
4000000,0,0,0,1,0,0,92,12836
30000,0,0,0,1,0,0,78,243768
50000000,0,0,0,1,0,0,119,24006726
8000000,0,0,0,1,0,0,90,303439
50000000,0,0,0,1,0,0,130,19593740
9000000,0,0,0,1,0,0,89,3193102
40000000,0,0,0,1,0,0,118,57981889
65000000,0,0,0,1,0,0,121,33328051
2500000,0,0,0,1,0,0,101,1163508
4000000,0,0,0,1,0,0,106,399793
9600000,0,0,0,1,0,0,144,2483955
15000000,0,0,0,1,0,0,115,183088
15000000,0,0,0,1,0,0,107,15608545
80000000,0,0,0,1,0,0,129,65948711
32000000,0,0,0,1,0,0,144,16377274
10000000,0,0,0,1,0,0,96,12570442
150000000,0,0,0,1,0,0,138,281492479
63000000,0,0,0,1,0,0,136,171383253
40000000,0,0,0,1,0,0,93,29113588
25000000,0,0,0,1,0,0,94,32416109
18000000,0,0,0,1,0,0,131,3752725
6500000,0,0,0,1,0,0,105,66637
34000000,0,0,0,1,0,0,123,66808615
15000000,0,0,0,1,0,0,103,73548
18000000,0,0,0,1,0,0,126,25592632
4000000,0,0,0,1,0,0,81,7825820
15000000,0,0,0,1,0,0,108,24984868
32000000,0,0,0,1,0,0,98,35063732
15000000,0,0,0,1,0,0,111,29106737
38000000,0,0,0,1,0,0,102,7659747
3000000,0,0,0,1,0,0,115,38168022
110000000,0,0,0,1,0,0,142,113330342
50000000,0,0,0,1,0,0,124,41256277
11000000,0,0,0,1,0,0,113,2832826
500000,0,0,0,1,0,0,93,48430
5000000,0,0,0,1,0,0,96,9658370
15000000,0,0,0,1,0,0,140,21383298
4500000,0,0,0,1,0,0,104,23031390
45000000,0,0,0,1,0,0,124,19719930
80000000,0,0,0,1,0,0,177,17593391
30000000,0,0,0,1,0,0,132,74787599
8000000,0,0,0,1,0,0,98,16115878
15000,0,0,0,1,0,0,85,192467
33000000,0,0,0,1,0,0,140,33682273
9000000,0,0,0,1,0,0,103,71519230
3000000,0,0,0,1,0,0,85,64423650
900000,0,0,0,1,0,0,91,381186
21000000,0,0,0,1,0,0,104,17757087
26000000,0,0,0,1,0,0,110,16005978
32000000,0,0,0,1,0,0,124,34180954
8000000,0,0,0,1,0,0,96,3713002
40000000,0,0,0,1,0,0,99,25117498
30000000,0,0,0,1,0,0,96,18967571
135000000,0,0,0,1,0,0,156,183635922
25000000,0,0,0,1,0,0,111,56692
75000000,0,0,0,1,0,0,136,134006721
8500000,0,0,0,1,0,0,125,29200000
21000000,0,0,0,1,0,0,110,52353636
8000000,0,0,0,1,0,0,93,17427926
4000000,0,0,0,1,0,0,110,6525762
10000000,0,0,0,1,0,0,106,3571735
27000000,0,0,0,1,0,0,101,38122105
18000000,0,0,0,1,0,0,103,676698
50000000,0,0,0,1,0,0,135,10400000
68000000,0,0,0,1,0,0,124,71069884
1000000,0,0,0,1,0,0,95,5997134
25000000,0,0,0,1,0,0,142,28341469
35000000,0,0,0,1,0,0,111,11405825
70000000,0,0,0,1,0,0,116,40932372
19000000,0,0,0,1,0,0,138,130727000
8000000,0,0,0,1,0,0,109,336456
500000,0,0,0,1,0,0,112,13134
15000000,0,0,0,1,0,0,90,28870
1000000,0,0,0,1,0,0,82,12996
2500000,0,0,0,1,0,0,95,6851969
1500000,0,0,0,1,0,0,88,7362100
500000,0,0,0,1,0,0,89,5739376
50000000,0,0,0,1,0,0,95,27067160
43000000,0,0,0,1,0,0,90,24430272
18000000,0,0,0,1,0,0,109,13491653
100000000,0,0,0,1,0,0,106,65452312
40000000,0,0,0,1,0,0,139,81292135
5250000,0,0,0,1,0,0,96,766487
83532,0,0,0,1,0,0,88,30859000
4700000,0,0,0,1,0,0,101,8025872
16000000,0,0,0,1,0,0,83,39511038
52000000,0,0,0,1,0,0,215,36385763
15000000,0,0,0,1,0,0,109,13782838
48000000,0,0,0,1,0,0,113,69304264
1500000,0,0,0,1,0,0,104,3447339
37000000,0,0,0,1,0,0,150,92173235
2300000,0,0,0,1,0,0,96,792966
38000000,0,0,0,1,0,0,96,88915214
25000000,0,0,0,1,0,0,119,76270454
9000000,0,0,0,1,0,0,118,18761993
6000000,0,0,0,1,0,0,106,23272306
16000000,0,0,0,1,0,0,129,54000000
6000000,0,0,0,1,0,0,90,4859475
3400000,0,0,0,1,0,0,86,535249
6000000,0,0,0,1,0,0,99,2077046
4000000,0,0,0,1,0,0,93,10097096
68000000,0,0,0,1,0,0,102,34350553
33000000,0,0,0,1,0,0,97,28927720
8500000,0,0,0,1,0,0,119,6047856
22000000,0,0,0,1,0,0,102,12469811
24000000,0,0,0,1,0,0,98,57262492
3500000,0,0,0,1,0,0,92,25138292
100000000,0,0,0,1,0,0,240,116866727
150000000,0,0,0,1,0,0,119,61937495
6000000,0,0,0,1,0,0,106,25047631
2700000,0,0,0,1,0,0,93,3500000
6000000,0,0,0,1,0,0,109,26236603
24000000,0,0,0,1,0,0,115,882710
10500000,0,0,0,1,0,0,99,125169
25000000,0,0,0,1,0,0,158,40218903
23000000,0,0,0,1,0,0,107,176483808
4000000,0,0,0,1,0,0,93,13008928
7000000,0,0,0,1,0,0,115,529766
16000000,0,0,0,1,0,0,118,2849142
8500000,0,0,0,1,0,0,93,15171475
20000000,0,0,0,1,0,0,91,41867960
4500000,0,0,0,1,0,0,104,3287435
1500000,0,0,0,1,0,0,100,4599680
35000000,0,0,0,1,0,0,134,67523385
32000000,0,0,0,1,0,0,107,101470202
19800000,0,0,0,1,0,0,103,34290142
48000000,0,0,0,1,0,0,114,60652036
4000000,0,0,0,1,0,0,96,1325073
3000000,0,0,0,1,0,0,93,200803
45000000,0,0,0,1,0,0,135,53854588
20000000,0,0,0,1,0,0,106,21200000
17000000,0,0,0,1,0,0,112,16684352
25000000,0,0,0,1,0,0,134,56505065
11000000,0,0,0,1,0,0,95,13558739
12000000,0,0,0,1,0,0,102,25277561
65000000,0,0,0,1,0,0,113,119412921
48000000,0,0,0,1,0,0,190,124107476
45000000,0,0,0,1,0,0,122,76261036
1000000,0,0,0,1,0,0,103,9013113
1300000,0,0,0,1,0,0,95,695229
20000000,0,0,0,1,0,0,115,12626905
92000000,0,0,0,1,0,0,121,110416702
175000000,0,0,0,1,0,0,196,133228348
2000000,0,0,0,1,0,0,90,52166
115000000,0,0,0,1,0,0,141,146282411
13000000,0,0,0,1,0,0,121,12281500
9000000,0,0,0,1,0,0,103,1530535
9500000,0,0,0,1,0,0,106,58214
71000000,0,0,0,1,0,0,100,11466088
3000000,0,0,0,1,0,0,102,1821983
500000,0,0,0,1,0,0,111,985341
6000000,0,0,0,1,0,0,90,22235901
1000000,0,0,0,1,0,0,84,1950218
12000000,0,0,0,1,0,0,110,3148482
2700000,0,0,0,1,0,0,113,9054736
60000000,0,0,0,1,0,0,92,50024083
70000000,0,0,0,1,0,0,88,62321039
50000000,0,0,0,1,0,0,102,62318875
35000000,0,0,0,1,0,0,92,45802315
20000000,0,0,0,1,0,0,94,12398628
50000000,0,0,0,1,0,0,124,52752475
35000000,0,0,0,1,0,0,91,10214013
14400000,0,0,0,1,0,0,131,101157447
1000000,0,0,0,1,0,0,83,31537320
15000000,0,0,0,1,0,0,111,31471430
24000000,0,0,0,1,0,0,83,10431220
35000000,0,0,0,1,0,0,101,28687835
25000000,0,0,0,1,0,0,108,83813460
14000000,0,0,0,1,0,0,99,38048637
14000000,0,0,0,1,0,0,97,21468807
225000,0,0,0,1,0,0,106,1027119
54000000,0,0,0,1,0,0,132,70496802
31000000,0,0,0,1,0,0,99,58879132
10000000,0,0,0,1,0,0,96,20384136
20000000,0,0,0,1,0,0,100,19900000
20000000,0,0,0,1,0,0,104,20241395
68000000,0,0,0,1,0,0,141,100614858
16000000,0,0,0,1,0,0,106,52885587
10000000,0,0,0,1,0,0,100,9801782
30000000,0,0,0,1,0,0,106,24048000
15000000,0,0,0,1,0,0,97,43022524
4000000,0,0,0,1,0,0,84,2892582
3000000,0,0,0,1,0,0,94,16101109
35000000,0,0,0,1,0,0,120,18317151
15000000,0,0,0,1,0,0,126,43848100
75000000,0,0,0,1,0,0,110,134568845
10000000,0,0,0,1,0,0,107,578527
25000000,0,0,0,1,0,0,103,22466994
3000000,0,0,0,1,0,0,98,3902679
7000000,0,0,0,1,0,0,103,9094451
130000000,0,0,0,1,0,0,215,107503316
21000000,0,0,0,1,0,0,117,28563179
75000000,0,0,0,1,0,0,124,78120196
12000000,0,0,0,1,0,0,86,333976
800000,0,0,0,1,0,0,88,4771000
200000,0,0,0,1,0,0,80,856942
37000000,0,0,0,1,0,0,118,150368971
25000000,0,0,0,1,0,0,104,1089365
50000000,0,0,0,1,0,0,87,6291602
20000000,0,0,0,1,0,0,117,13987482
16000000,0,0,0,1,0,0,89,92823600
10000000,0,0,0,1,0,0,97,7574066
3300000,0,0,0,1,0,0,107,13092000
3000000,0,0,0,1,0,0,82,4142507
35000000,0,0,0,1,0,0,101,10268846
20000000,0,0,0,1,0,0,115,29753944
15000000,0,0,0,1,0,0,115,37877959
115000000,0,0,0,1,0,0,153,40911830
3500000,0,0,0,1,0,0,98,101228
2000000,0,0,0,1,0,0,100,6531491
6000000,0,0,0,1,0,0,106,3588432
12000000,0,0,0,1,0,0,112,65500000
70000000,0,0,0,1,0,0,125,65012000
8000000,0,0,0,1,0,0,92,5018450
55000000,0,0,0,1,0,0,107,19389454
5000000,0,0,0,1,0,0,104,1056102
13000000,0,0,0,1,0,0,84,8026971
600000,0,0,0,1,0,0,215,13300000
1000000,0,0,0,1,0,0,88,104077
12600000,0,0,0,1,0,0,84,15417771
1200000,0,0,0,1,0,0,111,9180275
4000000,0,0,0,1,0,0,93,2426851
22000000,0,0,0,1,0,0,98,3247816
12000000,0,0,0,1,0,0,94,16300302
13000000,0,0,0,1,0,0,107,44726644
49900000,0,0,0,1,0,0,102,21557240
125000,0,0,0,1,0,0,90,1573712
18000000,0,0,0,1,0,0,90,15281286
24000000,0,0,0,1,0,0,101,31452765
40000000,0,0,0,1,0,0,157,95720716
5000000,0,0,0,1,0,0,116,1980338
65000000,0,0,0,1,0,0,162,33048353
23600000,0,0,0,1,0,0,88,75590286
80000000,0,0,0,1,0,0,132,10166502
19000000,0,0,0,1,0,0,141,13753931
40000000,0,0,0,1,0,0,139,50859889
5000000,0,0,0,1,0,0,106,17382982
6000000,0,0,0,1,0,0,84,5895238
7000,0,0,0,1,0,0,81,2040920
400000,0,0,0,1,0,0,90,1689999
1592000,0,0,0,1,0,0,135,638951
11000000,0,0,0,1,0,0,111,1066555
439000,0,0,0,1,0,0,89,2300000
250000,0,0,0,1,0,0,100,902835
8000000,0,0,0,1,0,0,144,20400000
42000,0,0,0,1,0,0,90,241816
300000,0,0,0,1,0,0,76,255352
500000,0,0,0,1,0,0,103,23000
500000,0,0,0,1,0,0,93,906666
200000,0,0,0,1,0,0,85,381225
2000000,0,0,0,1,0,0,101,1984378
218,0,0,0,1,0,0,88,592014
160000,0,0,0,1,0,0,93,155984
5000000,0,0,0,1,0,0,135,36000000
6000000,0,0,0,1,0,0,152,43650000
