budget,content_rating,duration,Action Related,Adventure Genre,Animation Genre,Biography Genre,Comedy Genre,Crime Genre,Documentary Genre,Drama Genre,gross,
40000000,3,91,0,0,0,0,1,0,0,1,18438149,2012
1200000,3,108,0,0,0,0,1,0,0,1,594904,2012
40000000,3,95,0,0,0,0,1,0,0,1,37101011,2012
7000000,4,110,0,0,0,0,1,0,0,1,113709992,2012
25000000,2,105,0,0,0,0,1,0,0,1,51853450,2012
75000000,3,136,0,0,0,0,1,0,0,1,38509342,2012
30000000,3,100,0,0,0,0,1,0,0,1,63536011,2012
40000000,3,110,0,0,0,0,1,0,0,1,41102171,2012
750000,4,86,0,0,0,0,1,0,0,1,4007792,2012
21000000,4,122,0,0,0,0,1,0,0,1,132088910,2012
22000000,2,94,0,0,0,0,1,0,0,0,49002815,2012
25000000,2,105,0,0,0,0,1,0,0,0,77264926,2012
50000000,4,112,0,0,0,0,1,0,0,0,218628680,2012
100000000,3,113,0,0,0,0,1,0,0,0,79711678,2012
2000000,6,106,0,0,0,0,1,0,0,0,2436,2012
900000,4,101,0,0,0,0,1,0,0,0,6643,2012
500000,6,87,0,0,0,0,1,0,0,0,1332,2012
16000000,3,92,0,0,0,0,1,0,0,0,2964,2012
25000000,3,118,0,0,0,0,1,0,0,0,30920167,2012
17000000,3,112,0,0,0,0,1,0,0,0,64998368,2012
12000000,3,122,0,0,0,0,1,0,0,0,91547205,2012
3000000,4,87,0,0,0,0,1,0,0,0,418268,2012
65000000,4,99,0,0,0,0,1,0,0,0,59617068,2012
30000000,4,131,0,0,0,0,1,0,0,0,28644770,2012
17000000,4,112,0,0,0,0,1,0,0,0,16684352,2012
35000000,3,105,0,0,0,0,1,0,0,0,13101142,2012
6000000,4,84,0,0,0,0,1,0,0,0,5895238,2012
5000000,4,94,0,0,0,0,0,1,0,1,14123773,2012
12000000,4,95,0,0,0,0,0,1,0,1,65804,2012
7000000,4,109,0,0,0,0,0,1,0,1,40983001,2012
45000000,4,141,0,0,0,0,0,1,0,1,47307550,2012
15000000,4,140,0,0,0,0,0,1,0,1,21383298,2012
26000000,4,110,0,0,0,0,0,1,0,0,16005978,2012
15000000,4,97,0,0,0,0,0,1,0,0,14938570,2012
225000,6,86,0,0,0,0,0,0,1,0,111300,2012
2500000,2,87,0,0,0,0,0,0,1,0,33349949,2012
12000000,2,93,0,0,0,0,0,0,1,0,25240988,2012
500000,6,89,0,0,0,0,0,0,1,0,133778,2012
10000000,3,130,0,0,0,0,0,0,0,1,21589307,2012
200000,4,97,0,0,0,0,0,0,0,1,78030,2012
15000000,4,106,0,0,0,0,0,0,0,1,7556708,2012
32000000,4,144,0,0,0,0,0,0,0,1,16377274,2012
1800000,3,93,0,0,0,0,0,0,0,1,12784397,2012
2500000,4,101,0,0,0,0,0,0,0,1,1163508,2012
40000000,4,157,0,0,0,0,0,0,0,1,95720716,2012
17000000,3,116,0,0,0,0,0,0,0,1,24397469,2012
427000,4,80,0,0,0,0,0,0,0,1,2833383,2012
33000000,3,99,0,0,0,0,0,0,0,1,35057332,2012
61000000,3,158,0,0,0,0,0,0,0,1,148775460,2012
6000000,3,102,0,0,0,0,0,0,0,1,11434867,2012
10000000,3,111,0,0,0,0,0,0,0,1,3333823,2012
25000000,3,101,0,0,0,0,0,0,0,1,60443237,2012
13000000,3,102,0,0,0,0,0,0,0,1,17738570,2012
30000000,3,104,0,0,0,0,0,0,0,1,125014030,2012
12000000,3,89,0,0,0,0,0,0,0,1,64572496,2012
12000000,4,107,0,0,0,0,0,0,0,1,7918283,2012
31000000,4,138,0,0,0,0,0,0,0,1,93749203,2012
100000000,4,165,0,0,0,0,0,0,0,1,162804648,2012
30000000,4,95,0,0,0,0,0,0,0,0,42043633,2012
5000000,4,96,0,0,0,0,0,0,0,0,53884821,2012
1000000,4,83,0,0,0,0,0,0,0,0,53245055,2012
3000000,4,110,0,0,0,0,0,0,0,0,48056940,2012
1000000,4,86,0,0,0,0,0,0,0,0,18112929,2012
17000000,3,83,0,0,0,0,0,0,0,0,4930798,2012
14000000,3,92,0,0,0,0,0,0,0,0,49122319,2012
14000000,3,92,0,0,0,0,0,0,0,0,49122319,2012
9000000,3,106,1,1,0,0,0,0,0,1,6262942,2013
175000000,3,128,1,1,0,0,0,0,0,1,38297305,2013
170000000,3,112,1,1,0,0,0,0,0,0,206360018,2013
225000000,3,143,1,1,0,0,0,0,0,0,291021565,2013
190000000,3,123,1,1,0,0,0,0,0,0,202351611,2013
120000000,3,124,1,1,0,0,0,0,0,0,89021735,2013
40000000,3,125,1,1,0,0,0,0,0,0,26616999,2013
130000000,3,100,1,1,0,0,0,0,0,0,60522097,2013
200000000,3,195,1,1,0,0,0,0,0,0,408992272,2013
190000000,3,131,1,1,0,0,0,0,0,0,101785482,2013
190000000,3,132,1,1,0,0,0,0,0,0,228756232,2013
130000000,3,122,1,1,0,0,0,0,0,0,122512052,2013
120000000,3,138,1,1,0,0,0,0,0,0,132550960,2013
215000000,3,150,1,1,0,0,0,0,0,0,89289910,2013
40000000,4,121,1,0,0,1,0,0,0,1,125069696,2013
28000000,4,103,1,0,0,0,1,1,0,0,28751715,2013
43000000,4,123,1,0,0,0,1,1,0,0,159578352,2013
61000000,4,109,1,0,0,0,1,1,0,1,75573300,2013
84000000,3,116,1,0,0,0,1,1,0,0,53215979,2013
130000000,3,96,1,0,0,0,1,0,0,0,33592415,2013
30000000,4,118,1,0,0,0,0,1,0,1,10880926,2013
60000000,4,113,1,0,0,0,0,1,0,1,45996718,2013
22000000,4,100,1,0,0,0,0,1,0,1,19783777,2013
50000000,4,115,1,0,0,0,0,1,0,0,25121291,2013
35000000,4,118,1,0,0,0,0,1,0,0,17609982,2013
18000000,3,90,1,0,0,0,0,1,0,0,10494494,2013
45000000,4,107,1,0,0,0,0,1,0,0,12026670,2013
115000000,4,109,1,0,0,0,0,0,0,1,93050117,2013
15000000,3,112,1,0,0,0,0,0,0,1,42919096,2013
150000000,3,131,1,0,0,0,0,0,0,1,73103784,2013
110000000,3,114,1,0,0,0,0,0,0,0,61656849,2013
38000000,4,127,1,0,0,0,0,0,0,0,41997790,2013
92000000,4,101,1,0,0,0,0,0,0,0,67344392,2013
70000000,4,119,1,0,0,0,0,0,0,0,98895417,2013
55000000,2,91,0,1,1,0,1,0,0,0,55747724,2013
200000000,1,104,0,1,1,0,1,0,0,0,268488329,2013
135000000,2,98,0,1,1,0,1,0,0,0,187165546,2013
105000000,2,105,0,1,1,0,1,0,0,0,71017784,2013
150000000,2,102,0,1,1,0,1,0,0,0,400736600,2013
40000000,2,89,0,1,1,0,1,0,0,0,57011847,2013
135000000,2,96,0,1,1,0,1,0,0,0,83024900,2013
80000000,2,87,0,1,1,0,0,0,0,0,36073232,2013
100000000,2,102,0,1,1,0,0,0,0,0,107515297,2013
70000000,2,88,0,1,1,0,0,0,0,0,8460990,2013
12000000,4,115,0,1,0,0,1,0,0,1,17613460,2013
90000000,2,114,0,1,0,0,1,0,0,1,58229120,2013
215000000,2,130,0,1,0,0,0,0,0,0,234903076,2013
90000000,2,106,0,1,0,0,0,0,0,0,68558662,2013
195000000,3,114,0,1,0,0,0,0,0,0,65171860,2013
225000000,3,186,0,1,0,0,0,0,0,0,258355354,2013
6000000,4,100,0,1,0,0,0,0,0,0,7186670,2013
130000000,3,146,0,1,0,0,0,0,0,0,424645577,2013
78000000,2,95,0,0,1,0,1,0,0,0,119793567,2013
76000000,2,98,0,0,1,0,1,0,0,0,368049635,2013
100000000,4,240,0,0,0,1,1,1,0,1,116866727,2013
35000000,3,125,0,0,0,1,1,0,0,1,83299761,2013
30000000,3,132,0,0,0,1,0,0,0,1,116631310,2013
5000000,4,117,0,0,0,1,0,0,0,1,27296514,2013
20000000,4,134,0,0,0,1,0,0,0,1,56667870,2013
900000,4,85,0,0,0,1,0,0,0,1,16097842,2013
40000000,3,128,0,0,0,1,0,0,0,1,95001343,2013
55000000,3,134,0,0,0,1,0,0,0,1,107100855,2013
28000000,4,128,0,0,0,1,0,0,0,1,3254172,2013
50000000,3,143,0,0,0,0,1,0,0,0,2175312,2013
8500000,3,96,0,0,0,0,1,0,0,0,21564616,2013
80000000,3,101,0,0,0,0,1,0,0,0,133668525,2013
20000000,3,88,0,0,0,0,1,0,0,0,32014289,2013
30000000,3,100,0,0,0,0,1,0,0,0,22525921,2013
58000000,3,125,0,0,0,0,1,0,0,0,44665963,2013
13000000,4,93,0,0,0,0,1,0,0,0,25675765,2013
15000000,4,102,0,0,0,0,1,0,0,0,101978840,2013
6000000,4,94,0,0,0,0,1,0,0,0,8828771,2013
35000000,4,89,0,0,0,0,1,0,0,0,21784432,2013
35000000,4,120,0,0,0,0,1,1,0,0,134455175,2013
37000000,4,118,0,0,0,0,1,1,0,0,150368971,2013
26000000,4,129,0,0,0,0,1,1,0,1,49874933,2013
200000,6,88,0,0,0,0,1,1,0,1,59379,2013
2500000,4,75,0,0,0,0,1,0,1,0,32230907,2013
25000000,3,100,0,0,0,0,1,0,0,1,52528330,2013
26000000,3,105,0,0,0,0,1,0,0,1,30659817,2013
5000000,3,103,0,0,0,0,1,0,0,1,21501098,2013
10000000,4,89,0,0,0,0,1,0,0,1,7764027,2013
17000000,4,123,0,0,0,0,1,0,0,1,70492685,2013
13000000,3,107,0,0,0,0,1,0,0,1,18004225,2013
8000000,3,93,0,0,0,0,1,0,0,1,17536788,2013
3000000,4,90,0,0,0,0,1,0,0,1,24475193,2013
2500000,4,95,0,0,0,0,1,0,0,1,6851969,2013
2500000,4,86,0,0,0,0,1,0,0,0,40041683,2013
32000000,4,107,0,0,0,0,1,0,0,0,101470202,2013
35000000,3,98,0,0,0,0,1,0,0,0,66359959,2013
28000000,3,105,0,0,0,0,1,0,0,0,63910583,2013
15000000,3,95,0,0,0,0,1,0,0,0,9123834,2013
1500000,4,104,0,0,0,0,1,0,0,0,3447339,2013
40000000,3,113,0,0,0,0,1,0,0,0,29802761,2013
40000000,4,138,0,0,0,0,0,1,0,1,150117807,2013
46000000,4,153,0,0,0,0,0,1,0,1,60962878,2013
1066167,4,90,0,0,0,0,0,1,0,1,258113,2013
35000000,4,109,0,0,0,0,0,1,0,1,19692608,2013
22000000,4,116,0,0,0,0,0,1,0,1,11326836,2013
30000000,4,106,0,0,0,0,0,1,0,1,32154410,2013
30000000,4,106,0,0,0,0,0,1,0,1,32154410,2013
25000000,4,138,0,0,0,0,0,1,0,1,16969390,2013
75000000,3,125,0,0,0,0,0,1,0,0,117698894,2013
30000000,4,88,0,0,0,0,0,1,0,0,19316646,2013
13000000,4,94,0,0,0,0,0,1,0,0,51872378,2013
10000000,2,106,0,0,0,0,0,0,1,0,28873374,2013
1000000,3,91,0,0,0,0,0,0,1,0,4946250,2013
18000000,3,98,0,0,0,0,0,0,0,1,33404871,2013
18000000,3,111,0,0,0,0,0,0,0,1,13362308,2013
25000000,4,121,0,0,0,0,0,0,0,1,37738400,2013
4000000,4,117,0,0,0,0,0,0,0,1,371897,2013
17500000,2,93,0,0,0,0,0,0,0,1,7017178,2013
30000000,4,100,0,0,0,0,0,0,0,1,35266619,2013
60000000,3,124,0,0,0,0,0,0,0,1,19445217,2013
20000000,3,110,0,0,0,0,0,0,0,1,8888355,2013
8000000,4,104,0,0,0,0,0,0,0,1,16168741,2013
11000000,4,104,0,0,0,0,0,0,0,1,13214255,2013
3000000,4,109,0,0,0,0,0,0,0,1,8114507,2013
16000000,4,120,0,0,0,0,0,0,0,1,1984743,2013
23000000,4,126,0,0,0,0,0,0,0,1,25556065,2013
28000000,3,115,0,0,0,0,0,0,0,1,71346930,2013
1200000,3,113,0,0,0,0,0,0,0,1,2859955,2013
250000,4,99,0,0,0,0,0,0,0,1,49494,2013
19000000,3,131,0,0,0,0,0,0,0,1,21483154,2013
60000000,3,130,0,0,0,0,0,0,0,0,31165421,2013
5000000,3,106,0,0,0,0,0,0,0,0,83574831,2013
17000000,4,96,0,0,0,0,0,0,0,0,54239856,2013
5000000,4,104,0,0,0,0,0,0,0,0,27689474,2013
20000000,4,112,0,0,0,0,0,0,0,0,137387272,2013
3000000,4,85,0,0,0,0,0,0,0,0,64423650,2013
11000000,4,92,0,0,0,0,0,0,0,0,34334256,2013
100000000,3,101,1,1,0,0,0,0,0,0,72660029,2014
100000000,3,101,1,1,0,0,0,0,0,0,72660029,2014
4500000,4,103,1,1,0,0,0,0,0,0,8691,2014
165000000,2,102,1,1,1,0,1,0,0,1,222487711,2014
145000000,2,102,1,1,1,0,1,0,0,0,176997107,2014
125000000,3,101,1,1,0,0,1,0,0,0,190871240,2014
125000000,3,101,1,1,0,0,1,0,0,0,190871240,2014
125000000,3,138,1,1,0,0,0,0,0,1,101160529,2014
170000000,3,130,1,1,0,0,0,0,0,1,208543795,2014
180000000,2,97,1,1,0,0,0,0,0,0,241407328,2014
95000000,3,102,1,1,0,0,0,0,0,0,17176900,2014
70000000,3,99,1,1,0,0,0,0,0,0,18821279,2014
200000000,3,142,1,1,0,0,0,0,0,0,202853933,2014
200000000,3,149,1,1,0,0,0,0,0,0,233914986,2014
170000000,3,136,1,1,0,0,0,0,0,0,259746958,2014
178000000,3,113,1,1,0,0,0,0,0,0,100189501,2014
170000000,3,121,1,1,0,0,0,0,0,0,333130696,2014
210000000,3,165,1,1,0,0,0,0,0,0,245428137,2014
90000000,3,131,1,1,0,0,0,0,0,0,39292022,2014
58800000,4,133,1,0,0,1,0,0,0,1,350123553,2014
50000000,4,112,1,0,0,0,1,1,0,0,191616238,2014
25000000,3,99,1,0,0,0,1,1,0,0,134141530,2014
66000000,3,132,1,0,0,0,0,1,0,1,43568507,2014
20000000,4,125,1,0,0,0,0,1,0,1,5749134,2014
35000000,4,109,1,0,0,0,0,1,0,1,10499968,2014
100000000,3,117,1,0,0,0,0,1,0,0,58607007,2014
100000000,3,117,1,0,0,0,0,1,0,0,58607007,2014
65000000,4,102,1,0,0,0,0,1,0,0,13750556,2014
55000000,4,132,1,0,0,0,0,1,0,0,101530738,2014
15000000,4,108,1,0,0,0,0,1,0,0,24984868,2014
70000000,3,92,1,0,0,0,0,0,0,1,55942830,2014
16000000,3,110,1,0,0,0,0,0,0,1,13998282,2014
110000000,4,102,1,0,0,0,0,0,0,1,106369117,2014
28000000,3,123,1,0,0,0,0,0,0,1,30688364,2014
60000000,3,105,1,0,0,0,0,0,0,1,50549107,2014
68000000,4,134,1,0,0,0,0,0,0,1,85707116,2014
9000000,4,103,1,0,0,0,0,0,0,0,71519230,2014
34000000,3,113,1,0,0,0,0,0,0,0,102413606,2014
50000000,3,89,1,0,0,0,0,0,0,0,47553512,2014
132000000,2,92,0,1,1,0,1,0,0,0,83348920,2014
60000000,2,96,0,1,1,0,1,0,0,0,50807639,2014
50000000,2,95,0,1,1,0,1,0,0,0,50150619,2014
103000000,1,101,0,1,1,0,1,0,0,0,131536019,2014
145000000,2,92,0,1,1,0,1,0,0,0,111505642,2014
15000000,4,115,0,1,0,1,0,0,0,1,37877959,2014
25000000,4,99,0,1,0,0,1,1,0,1,59073773,2014
50000000,2,119,0,1,0,0,1,1,0,0,51178893,2014
50000000,2,125,0,1,0,0,1,0,0,1,127997349,2014
127000000,2,98,0,1,0,0,1,0,0,0,113733726,2014
165000000,3,169,0,1,0,0,0,0,0,1,187991439,2014
13000000,2,91,0,1,0,0,0,0,0,0,38916903,2014
85000000,3,139,0,1,0,0,0,0,0,0,150832203,2014
125000000,3,123,0,1,0,0,0,0,0,0,337103873,2014
5000000,4,112,0,0,0,1,0,1,0,1,2445646,2014
10000000,3,106,0,0,0,1,0,1,0,1,14479776,2014
12000000,2,99,0,0,0,1,0,0,0,1,91443253,2014
5000000,4,103,0,0,0,1,0,0,0,1,3093491,2014
22000000,3,170,0,0,0,1,0,0,0,1,59696176,2014
30000000,3,139,0,0,0,1,0,0,0,1,30513940,2014
40000000,4,134,0,0,0,1,0,0,0,1,47034272,2014
25000000,2,124,0,0,0,1,0,0,0,1,36447959,2014
65000000,3,137,0,0,0,1,0,0,0,1,115603980,2014
600000,6,93,0,0,0,0,1,0,0,0,35688,2014
5000000,2,98,0,0,0,0,1,0,0,0,10429707,2014
35000000,3,109,0,0,0,0,1,0,0,0,86208010,2014
17000000,4,104,0,0,0,0,1,0,0,0,82389560,2014
18000000,4,97,0,0,0,0,1,0,0,0,150056505,2014
40000000,4,94,0,0,0,0,1,0,0,0,38543473,2014
20000000,4,100,0,0,0,0,1,0,0,0,84518155,2014
44000000,4,112,0,0,0,0,1,0,0,0,6105175,2014
42000000,4,116,0,0,0,0,1,1,0,0,54414716,2014
20000000,4,148,0,0,0,0,1,1,0,1,8093318,2014
22000000,2,122,0,0,0,0,1,0,0,1,54235441,2014
13000000,3,102,0,0,0,0,1,0,0,1,44134898,2014
70000,4,82,0,0,0,0,1,0,0,1,30084,2014
19800000,4,103,0,0,0,0,1,0,0,1,34290142,2014
10000000,4,97,0,0,0,0,1,0,0,1,7574066,2014
6000000,4,106,0,0,0,0,1,0,0,1,3588432,2014
65000000,2,118,0,0,0,0,1,0,0,1,85911262,2014
3000000,4,102,0,0,0,0,1,0,0,1,1821983,2014
5000000,4,105,0,0,0,0,1,0,0,1,37440,2014
18000000,3,94,0,0,0,0,1,0,0,1,15155772,2014
18000000,4,119,0,0,0,0,1,0,0,1,42335698,2014
28000000,2,81,0,0,0,0,1,0,0,0,66950483,2014
4000000,4,86,0,0,0,0,1,0,0,0,17314483,2014
40000000,3,117,0,0,0,0,1,0,0,0,46280507,2014
40000000,3,109,0,0,0,0,1,0,0,0,83906114,2014
24000000,3,106,0,0,0,0,1,0,0,0,65182182,2014
12500000,4,100,0,0,0,0,1,0,0,0,48637684,2014
8000000,4,94,0,0,0,0,1,0,0,0,26049082,2014
12000000,4,102,0,0,0,0,1,0,0,0,25277561,2014
40000000,4,136,0,0,0,0,1,0,0,0,42615685,2014
50000000,4,141,0,0,0,0,0,1,0,1,47105085,2014
28000000,4,114,0,0,0,0,0,1,0,1,25977365,2014
61000000,4,149,0,0,0,0,0,1,0,1,167735396,2014
8500000,4,117,0,0,0,0,0,1,0,1,32279955,2014
25000000,4,111,0,0,0,0,0,1,0,1,33631221,2014
25000000,4,111,0,0,0,0,0,1,0,1,33631221,2014
13200000,3,84,0,0,0,0,0,1,0,0,52543632,2014
9000000,3,121,0,0,0,0,0,0,0,1,21569041,2014
5000000,3,101,0,0,0,0,0,0,0,1,18656400,2014
4000000,4,165,0,0,0,0,0,0,0,1,25359200,2014
36000000,2,107,0,0,0,0,0,0,0,1,42019483,2014
15000000,2,115,0,0,0,0,0,0,0,1,30127963,2014
11000000,3,107,0,0,0,0,0,0,0,1,50461335,2014
60000000,3,118,0,0,0,0,0,0,0,1,22451,2014
7000000,3,116,0,0,0,0,0,0,0,1,14612840,2014
6000000,3,86,0,0,0,0,0,0,0,1,20200,2014
3300000,4,107,0,0,0,0,0,0,0,1,13092000,2014
5000000,3,99,0,0,0,0,0,0,0,1,830210,2014
20000000,3,104,0,0,0,0,0,0,0,1,23393765,2014
26000000,3,118,0,0,0,0,0,0,0,1,26761283,2014
12000000,3,133,0,0,0,0,0,0,0,1,124868837,2014
25000000,4,110,0,0,0,0,0,0,0,1,28831145,2014
5000000,4,106,0,0,0,0,0,0,0,1,17382982,2014
70000000,3,118,0,0,0,0,0,0,0,1,78031620,2014
16000000,4,122,0,0,0,0,0,0,0,1,2428883,2014
5000000,3,89,0,0,0,0,0,0,0,0,50820940,2014
5000000,4,101,0,0,0,0,0,0,0,0,32453345,2014
6500000,4,99,0,0,0,0,0,0,0,0,84263837,2014
7000000,4,89,0,0,0,0,0,0,0,0,15818967,2014
2000000,4,100,0,0,0,0,0,0,0,0,14673301,2014
5000000,4,93,0,0,0,0,0,0,0,0,21197315,2014
30000000,4,118,0,0,0,0,0,0,0,0,30523568,2014
1000000,4,83,0,0,0,0,0,0,0,0,31537320,2014
300000,4,95,0,0,0,0,0,0,0,0,2468,2014
100000000,3,122,1,1,0,1,0,0,0,1,24985612,2015
75000000,3,116,1,1,0,0,1,0,0,0,45434443,2015
130000000,3,117,1,1,0,0,1,0,0,0,180191634,2015
110000000,3,114,1,1,0,0,0,0,0,1,155181732,2015
190000000,2,130,1,1,0,0,0,0,0,0,93417865,2015
90000000,3,106,1,1,0,0,0,0,0,0,27356090,2015
250000000,3,141,1,1,0,0,0,0,0,0,458991599,2015
120000000,3,100,1,1,0,0,0,0,0,0,56114221,2015
176000000,3,127,1,1,0,0,0,0,0,0,47375327,2015
155000000,3,126,1,1,0,0,0,0,0,0,89732035,2015
150000000,3,124,1,1,0,0,0,0,0,0,652177271,2015
74000000,2,91,1,0,0,0,1,0,0,0,336029560,2015
88000000,3,106,1,0,0,0,1,0,0,0,78747585,2015
30000000,2,94,1,0,0,0,1,1,0,0,71038190,2015
35000000,3,87,1,0,0,0,1,1,0,0,34507079,2015
70000000,4,133,1,0,0,0,0,1,0,1,7097125,2015
30000000,4,121,1,0,0,0,0,1,0,1,46875468,2015
40000000,4,115,1,0,0,0,0,1,0,1,10640645,2015
49000000,4,120,1,0,0,0,0,1,0,1,31569268,2015
50000000,4,114,1,0,0,0,0,1,0,1,26442251,2015
105000000,3,114,1,0,0,0,0,1,0,0,28772222,2015
190000000,3,140,1,0,0,0,0,1,0,0,350034110,2015
26000000,3,117,1,0,0,0,0,0,0,0,12276810,2015
61000000,3,132,1,0,0,0,0,0,0,0,81687587,2015
5000000,4,103,1,0,0,0,0,0,0,0,27285953,2015
175000000,2,95,0,1,1,0,1,0,0,1,356454367,2015
99000000,1,88,0,1,1,0,1,0,0,0,130174897,2015
74000000,2,92,0,1,1,0,1,0,0,0,162495848,2015
90000000,2,92,0,1,1,0,1,0,0,0,85884815,2015
135000000,2,94,0,1,1,0,1,0,0,0,177343675,2015
35000000,2,123,0,1,0,1,0,0,0,1,10137502,2015
31000000,4,99,0,1,0,0,1,0,0,0,58879132,2015
58000000,2,103,0,1,0,0,1,0,0,0,80021740,2015
108000000,3,151,0,1,0,0,0,0,0,1,228430993,2015
135000000,4,156,0,1,0,0,0,0,0,1,183635922,2015
20000000,2,111,0,1,0,0,0,0,0,0,42652003,2015
150000000,2,111,0,1,0,0,0,0,0,0,34964818,2015
160000000,3,137,0,1,0,0,0,0,0,0,281666058,2015
110000000,3,119,0,1,0,0,0,0,0,0,129995817,2015
8000000,4,90,0,0,1,0,1,0,0,1,3442820,2015
80000000,2,89,0,0,1,0,1,0,0,0,169692572,2015
60000000,3,124,0,0,0,1,1,0,0,1,56443482,2015
28000000,4,130,0,0,0,1,1,0,0,1,70235322,2015
53000000,4,123,0,0,0,1,0,1,0,1,62563543,2015
20000000,4,128,0,0,0,1,0,1,0,1,44988180,2015
28000000,4,167,0,0,0,1,0,1,0,1,161029270,2015
7000000,3,103,0,0,0,1,0,0,0,1,532988,2015
20000000,2,118,0,0,0,1,0,0,0,1,2246000,2015
17000000,2,129,0,0,0,1,0,0,0,1,44469602,2015
17000000,3,107,0,0,0,0,1,0,0,0,26284475,2015
8500000,3,101,0,0,0,0,1,0,0,0,34017854,2015
68000000,4,125,0,0,0,0,1,0,0,0,81257500,2015
35000000,4,91,0,0,0,0,1,0,0,0,10214013,2015
40000000,4,107,0,0,0,0,1,1,0,0,90353764,2015
7000000,4,103,0,0,0,0,1,1,0,1,17474107,2015
50100000,4,105,0,0,0,0,1,1,0,1,53846915,2015
35000000,3,121,0,0,0,0,1,0,0,1,75274748,2015
20000000,4,101,0,0,0,0,1,0,0,1,13650738,2015
28000000,4,107,0,0,0,0,1,0,0,1,6998324,2015
10000000,4,106,0,0,0,0,1,0,0,1,5348317,2015
14800000,4,115,0,0,0,0,1,0,0,1,66009973,2015
37000000,3,105,0,0,0,0,1,0,0,1,20991497,2015
50000000,3,96,0,0,0,0,1,0,0,0,150315155,2015
15000000,3,98,0,0,0,0,1,0,0,0,42592530,2015
29000000,3,115,0,0,0,0,1,0,0,0,183436380,2015
14000000,4,99,0,0,0,0,1,0,0,0,12282677,2015
2100000,4,125,0,0,0,0,0,1,0,1,3330,2015
44000000,4,187,0,0,0,0,0,1,0,1,54116191,2015
2000000,3,97,0,0,0,0,0,1,0,1,2557668,2015
5000000,4,95,0,0,0,0,0,1,0,0,3219029,2015
5000000,3,121,0,0,0,0,0,0,0,1,4700361,2015
2300000,3,120,0,0,0,0,0,0,0,1,12985267,2015
12000000,4,111,0,0,0,0,0,0,0,1,14616,2015
1900000,4,89,0,0,0,0,0,0,0,1,444044,2015
13500000,4,129,0,0,0,0,0,0,0,1,186354,2015
95000000,2,105,0,0,0,0,0,0,0,1,201148159,2015
25000000,3,112,0,0,0,0,0,0,0,1,42478175,2015
40000000,3,142,0,0,0,0,0,0,0,1,72306065,2015
8500000,3,95,0,0,0,0,0,0,0,1,131175,2015
40000000,3,110,0,0,0,0,0,0,0,1,5773519,2015
12000000,3,109,0,0,0,0,0,0,0,1,31990064,2015
34000000,3,128,0,0,0,0,0,0,0,1,37432299,2015
10000000,4,122,0,0,0,0,0,0,0,1,531009,2015
40000000,4,129,0,0,0,0,0,0,0,1,166147885,2015
2000000,4,102,0,0,0,0,0,0,0,1,1477002,2015
1000000,4,97,0,0,0,0,0,0,0,1,62480,2015
35000000,3,133,0,0,0,0,0,0,0,1,109712885,2015
30000000,4,124,0,0,0,0,0,0,0,1,52418902,2015
3500000,4,92,0,0,0,0,0,0,0,0,25138292,2015
10000000,4,97,0,0,0,0,0,0,0,0,27736779,2015
3300000,3,83,0,0,0,0,0,0,0,0,25799043,2015
8495000,3,91,0,0,0,0,0,0,0,0,1712111,2015
5000000,3,94,0,0,0,0,0,0,0,0,65069140,2015
100000,4,81,0,0,0,0,0,0,0,0,22757819,2015
4000000,4,91,0,0,0,0,0,0,0,0,35385560,2015
5000000,4,108,0,0,0,0,0,0,0,0,43771291,2015
12000000,3,106,0,0,0,0,0,0,0,0,22331028,2015
145000000,2,95,1,1,1,0,1,0,0,0,143523463,2016
90000000,3,129,1,1,0,0,1,1,0,0,64685359,2016
58000000,4,108,1,1,0,0,1,0,0,0,363024263,2016
175000000,3,123,1,1,0,0,1,0,0,0,161087183,2016
135000000,3,112,1,1,0,0,1,0,0,0,81638674,2016
115000000,3,120,1,1,0,0,0,0,0,1,47952020,2016
20000000,3,107,1,1,0,0,0,0,0,1,36874745,2016
180000000,3,110,1,1,0,0,0,0,0,1,124051759,2016
140000000,3,126,1,1,0,0,0,0,0,0,31141074,2016
160000000,3,123,1,1,0,0,0,0,0,0,46978995,2016
110000000,3,120,1,1,0,0,0,0,0,0,66002193,2016
250000000,3,183,1,1,0,0,0,0,0,0,330249062,2016
250000000,3,147,1,1,0,0,0,0,0,0,407197282,2016
165000000,3,120,1,1,0,0,0,0,0,0,102315545,2016
178000000,3,144,1,1,0,0,0,0,0,0,154985087,2016
185000000,3,122,1,1,0,0,0,0,0,0,130468626,2016
38000000,3,112,1,1,0,0,0,0,0,0,34912982,2016
73000000,2,97,1,0,0,0,1,0,0,0,107225164,2016
50000000,4,139,1,0,0,1,0,0,0,1,20389967,2016
40000000,3,102,1,0,0,0,1,0,0,0,90835030,2016
15000000,4,100,1,0,0,0,1,0,0,0,20566327,2016
50000000,3,107,1,0,0,0,1,1,0,0,126088877,2016
144000000,3,116,1,0,0,0,1,0,0,0,118099659,2016
20000000,4,115,1,0,0,0,0,1,0,1,12626905,2016
50000000,4,144,1,0,0,0,0,0,0,1,52822418,2016
25000000,4,98,1,0,0,0,0,0,0,1,1512815,2016
28000000,3,108,1,0,0,0,0,0,0,0,10907291,2016
20000000,3,96,0,1,0,0,0,1,0,0,28876924,2016
170000000,2,113,0,1,0,0,0,0,0,0,76846624,2016
50000000,3,102,0,0,0,0,1,0,0,0,28837115,2016
