movie_title,director_name,budget,content_rating,duration,actor_1_name,actor_2_name,actor_3_name,gross,genres,Action Genre,Adventure Genre,Animation Genre,Biography Genre,Comedy Genre,Crime Genre,Documentary Genre,Drama Genre,Family Genre,Fantasy Genre,Horror Genre,Musical Genre,Mystery Genre,Romance Genre,Sci-Fi Genre,Sport Genre,Thriller Genre,War Genre,Western Genre,plot_keywords,imdb_score
Reindeer Games ,John Frankenheimer,34000000,4,124,Charlize Theron,James Frain,Clarence Williams III,23360779,Action|Adventure|Crime|Drama|Family|Fantasy|Romance|Thriller,1,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,1950s|independent film|outlaw|trial,5.7
The Fugitive ,Andrew Davis,44000000,3,130,Harrison Ford,Daniel Roebuck,Sela Ward,183875760,Action|Adventure|Crime|Drama|Mystery|Thriller,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,circus|clown|elephant trainer|trapeze|trapeze artist,6.7
Fled ,Kevin Hooks,25000000,4,105,Salma Hayek,Stephen Baldwin,Will Patton,17100000,Action|Adventure|Crime|Drama|Romance,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,law partner|murder|partner|seaman|yacht,7.7
The Shadow ,Russell Mulcahy,25000000,3,93,Jonathan Winters,Peter Boyle,John Kapelos,32055248,Action|Adventure|Crime|Fantasy|Mystery|Thriller,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,basketball|basketball team|grateful dead|lithuanian|olympics,8.4
Sherlock Holmes: A Game of Shadows ,Guy Ritchie,125000000,3,129,Robert Downey Jr.,Eddie Marsan,Paul Anderson,186830669,Action|Adventure|Crime|Mystery|Thriller,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,adult returns home|girl with glasses|hipster|shower|title directed by female,6.3
Sherlock Holmes ,Guy Ritchie,90000000,3,128,Robert Downey Jr.,Eddie Marsan,Robert Maillet,209019489,Action|Adventure|Crime|Mystery|Thriller,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,evil witch|tornado|witch|wizard|wizard of oz,8.1
Into the Blue ,John Stockwell,50000000,3,110,Paul Walker,James Frain,Ashley Scott,18472363,Action|Adventure|Crime|Thriller,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,critically bashed|partisan commentary|political propoganda|punctuation in title|reenactment,5.1
S.W.A.T. ,Clark Johnson,80000000,3,117,Jeremy Renner,Josh Charles,LL Cool J,116643346,Action|Adventure|Crime|Thriller,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1980s|baby|heroin|package|questioned by police,5.9
The River Wild ,Curtis Hanson,45000000,3,111,Meryl Streep,Glenn Morshower,William Lucking,46815748,Action|Adventure|Crime|Thriller,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1990s|dagger|japan|mousetrap|stick fight,4.3
xXx: State of the Union ,Lee Tamahori,87000000,3,101,Sunny Mabrey,Nona Gaye,Xzibit,26082914,Action|Adventure|Crime|Thriller,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,airborne troops|allies|operation market garden|panzer|paratrooper,7.4
Speed ,Jan de Bont,25000000,4,116,Keanu Reeves,Alan Ruck,Joe Morton,121248145,Action|Adventure|Crime|Thriller,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,charles dickens|christmas|christmas eve|ghost|scrooge,6.8
The Art of War ,Christian Duguay,40000000,4,116,Michael Biehn,Cary-Hiroyuki Tagawa,Anne Archer,30199105,Action|Adventure|Crime|Thriller,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,cinderella story|correspondence|evil step mother|female protagonist|teenage girl,5.9
The Jackal ,Michael Caton-Jones,60000000,4,124,J.K. Simmons,Bruce Willis,Sophie Okonedo,54910560,Action|Adventure|Crime|Thriller,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,artist|box office flop|dog|drawing|flanders,6.3
All Is Lost ,J.C. Chandor,9000000,3,106,Robert Redford,,,6262942,Action|Adventure|Drama,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,baseball|friend|oregon|rivalry|softball,7.2
Noah ,Darren Aronofsky,125000000,3,138,Anthony Hopkins,Emma Watson,Logan Lerman,101160529,Action|Adventure|Drama,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8 year old|convention|magic|magic wand|male fairy godmother,5.4
47 Ronin ,Carl Rinsch,175000000,3,128,Keanu Reeves,Cary-Hiroyuki Tagawa,Jin Akanishi,38297305,Action|Adventure|Drama|Fantasy,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,community service|love|punishment|school|student,7.4
Snow White and the Huntsman ,Rupert Sanders,170000000,3,132,Chris Hemsworth,Kristen Stewart,Sam Claflin,155111815,Action|Adventure|Drama|Fantasy,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,chase|evil scientist|gadget|mind control|tough girl,4.5
The Huntsman: Winter's War ,Cedric Nicolas-Troyan,115000000,3,120,Chris Hemsworth,Sam Claflin,Charlize Theron,47952020,Action|Adventure|Drama|Fantasy,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,cia|nanobot|prep school|scientist|teenager,5
The Lord of the Rings: The Return of the King ,Peter Jackson,94000000,3,192,Orlando Bloom,Billy Boyd,Bernard Hill,377019252,Action|Adventure|Drama|Fantasy,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,basketball|boy|dog|dog movie|golden retriever,5.1
The Lord of the Rings: The Two Towers ,Peter Jackson,94000000,3,172,Christopher Lee,Orlando Bloom,Billy Boyd,340478898,Action|Adventure|Drama|Fantasy,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,cincinnati ohio|high school|hockey|jock strap|zoologist,6.2
Robin Hood ,Ridley Scott,200000000,3,156,Mark Addy,William Hurt,Scott Grimes,105219735,Action|Adventure|Drama|History,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,air traffic controller|airplane|airport|pilot|spoof,7.8
Rapa Nui ,Kevin Reynolds,20000000,4,107,Esai Morales,Jason Scott Lee,Sandrine Holt,305070,Action|Adventure|Drama|History|Romance,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,bad day|based on book|birthday|job interview|long title,6.2
Master and Commander: The Far Side of the World ,Peter Weir,150000000,3,138,James D'Arcy,Lee Ingleby,David Threlfall,93926386,Action|Adventure|Drama|History|War,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,alice in wonderland|mistaking reality for dream|queen|shrinking|shrinking potion,6.5
Red Tails ,Anthony Hemingway,58000000,3,125,David Oyelowo,Nate Parker,Tristan Mack Wilds,49875589,Action|Adventure|Drama|History|War,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,clock|dark fantasy|mad hatter|queen|sequel,6.4
Kingdom of Heaven ,Ridley Scott,130000000,4,194,Liam Neeson,Orlando Bloom,Philip Glenister,47396698,Action|Adventure|Drama|History|War,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,alien|attic|boyfriend|mind control|nintendo ds,5.4
Risen ,Kevin Reynolds,20000000,3,107,Peter Firth,Jan Cornet,María Botto,36874745,Action|Adventure|Drama|Mystery,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,arranged marriage|geese|idaho|national park|park,5.3
Robin Hood: Prince of Thieves ,Kevin Reynolds,48000000,3,155,Alan Rickman,Morgan Freeman,Michael Wincott,165500000,Action|Adventure|Drama|Romance,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,chipmunk|highway travel|on the road|plane|road movie,5
The Legend of Tarzan ,David Yates,180000000,3,110,Christoph Waltz,Alexander Skarsgård,Casper Crump,124051759,Action|Adventure|Drama|Romance,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,adidas|chipmunk|hospital|school|waste container,4.5
Superman ,Richard Donner,55000000,2,188,Marlon Brando,Margot Kidder,Ned Beatty,134218018,Action|Adventure|Drama|Romance|Sci-Fi,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,based on cartoon|chipmunk|concert|fart joke|talking animal,5.2
The Last of the Mohicans ,Michael Mann,40000000,4,117,Wes Studi,Terry Kinney,Eric Schweig,72455275,Action|Adventure|Drama|Romance|War,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,california|car|drag racing|high school|rock 'n' roll,7.5
Dawn of the Planet of the Apes ,Matt Reeves,170000000,3,130,Gary Oldman,Judy Greer,Kodi Smit-McPhee,208543795,Action|Adventure|Drama|Sci-Fi,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,breaking the fourth wall|comedian|jewish|neurosis|singer,8.1
The Postman ,Kevin Costner,80000000,4,177,Olivia Williams,Brian Anthony Wilson,Larenz Tate,17593391,Action|Adventure|Drama|Sci-Fi,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,billionaire|business tycoon|mayoral candidate|penthouse|reference to star trek,5.2
Star Trek: First Contact ,Jonathan Frakes,45000000,3,111,LeVar Burton,Alfre Woodard,Jonathan Frakes,92001027,Action|Adventure|Drama|Sci-Fi|Thriller,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,ant|friend|princess|soldier|worker,6.6
Daylight ,Rob Cohen,80000000,3,114,Sylvester Stallone,Viggo Mortensen,Amy Brenneman,32885565,Action|Adventure|Drama|Thriller,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,cape kennedy|news footage|reference to christopher columbus|rocket|trapped in space,7.6
Flight of the Phoenix ,John Moore,45000000,3,113,Dennis Quaid,Tony Curran,Miranda Otto,21009180,Action|Adventure|Drama|Thriller,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,beach|love|mermaid|storm|swimming,5.3
Poseidon ,Wolfgang Petersen,160000000,3,98,Jimmy Bennett,Mike Vogel,Andre Braugher,60655503,Action|Adventure|Drama|Thriller,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,car fire|children|cockroach|independent film|new year,4.6
San Andreas ,Brad Peyton,110000000,3,114,Dwayne Johnson,Ioan Gruffudd,Archie Panjabi,155181732,Action|Adventure|Drama|Thriller,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,19th century|around the world|inventor|martial arts|train,5.8
The Perfect Storm ,Wolfgang Petersen,140000000,3,130,Karen Allen,Mary Elizabeth Mastrantonio,Bob Gunton,182618434,Action|Adventure|Drama|Thriller,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,atlantis|crew|expedition|journal|museum,6.8
Twister ,Jan de Bont,92000000,3,113,Philip Seymour Hoffman,Alan Ruck,Jami Gertz,241688385,Action|Adventure|Drama|Thriller,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,baby|cellist|genius|prodigy|rhapsody,7.5
Vertical Limit ,Martin Campbell,75000000,3,124,Nicholas Lea,Scott Glenn,Ben Mendelsohn,68473360,Action|Adventure|Drama|Thriller,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,baby|boy|science|scientist|toddler,2.5
Air Force One ,Wolfgang Petersen,85000000,4,124,Harrison Ford,Gary Oldman,Dean Stockwell,172620724,Action|Adventure|Drama|Thriller,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,baby|baby boy|kidnapping|kidnapping a child|taxi,5.9
The Book of Eli ,Albert Hughes,80000000,4,118,Denzel Washington,Mila Kunis,Gary Oldman,94822707,Action|Adventure|Drama|Thriller,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,alternate timeline|same actor playing two characters simultaneously on screen|second part|year 2015|younger version of character,7.8
The Grey ,Joe Carnahan,25000000,4,117,Liam Neeson,Frank Grillo,James Badge Dale,51533608,Action|Adventure|Drama|Thriller,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,band|dog|letter|time machine|tombstone,7.4
Apocalypto ,Mel Gibson,40000000,4,139,Rudy Youngblood,Dalia Hernández,Jonathan Brewer,50859889,Action|Adventure|Drama|Thriller,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,clock tower|delorean|future|time travel|time travel comedy,8.5
Act of Valor ,Mike McCoy,12000000,4,110,Alex Veadov,Jason Cottle,Rorke Denver,70011073,Action|Adventure|Drama|Thriller|War,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,battle of the bands|high school|rock 'n' roll|school|teenager,6.4
Texas Rangers ,Steve Miner,38000000,3,110,Tom Skerritt,Usher Raymond,Leonor Varela,623374,Action|Adventure|Drama|Thriller|Western,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,10 year old|dog|florida|girl|supermarket,6.4
Saints and Soldiers ,Ryan Little,780000,3,90,Corbin Allred,Larry Bagby,Kirby Heyborne,1310270,Action|Adventure|Drama|War,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2000s|bedtime story|elephant|handyman|tween girl,6.1
Eragon ,Stefen Fangmeier,100000000,2,104,Djimon Hounsou,Ed Speleers,Gary Lewis,75030163,Action|Adventure|Family|Fantasy,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,bee|dream sequence|egg|scatological humor|squashed bug,6.2
The Adventures of Sharkboy and Lavagirl 3-D ,Robert Rodriguez,50000000,2,93,Taylor Lautner,Kristin Davis,Taylor Dooley,39177541,Action|Adventure|Family|Fantasy,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,attic|ghost|surrealism|teenage girl|yuppie,7.5
The Chronicles of Narnia: Prince Caspian ,Andrew Adamson,225000000,2,150,Peter Dinklage,Pierfrancesco Favino,Damián Alcázar,141614023,Action|Adventure|Family|Fantasy,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,chihuahua|german shepherd|mexico|potted plant|tijuana mexico,3.7
The Last Airbender ,M. Night Shyamalan,150000000,2,103,Seychelle Gabriel,Noah Ringer,Aasif Mandvi,131564731,Action|Adventure|Family|Fantasy,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,23rd century|android|artificial intelligence|dual role|robot,6.8
The Sorcerer's Apprentice ,Jon Turteltaub,150000000,2,109,Nicolas Cage,Omar Benson Miller,Robert Capron,63143812,Action|Adventure|Family|Fantasy,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,brunette|film producer|liar|prank|stunt,5.4
Maleficent ,Robert Stromberg,180000000,2,97,Angelina Jolie Pitt,Sharlto Copley,Sam Riley,241407328,Action|Adventure|Family|Fantasy|Romance,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,brunette|film producer|liar|prank|stunt,5.4
Journey to the Center of the Earth ,Eric Brevig,45000000,2,93,Josh Hutcherson,Brendan Fraser,Anita Briem,101702060,Action|Adventure|Family|Fantasy|Sci-Fi,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,high tech|martial arts|masked man|robot|superhero,7.9
Race to Witch Mountain ,Andy Fickman,65000000,2,98,Dwayne Johnson,Billy Brown,Tom Everett Scott,67128202,Action|Adventure|Family|Fantasy|Sci-Fi|Thriller,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,arctic circle|reporter|small town|volunteer|whale,6.5
Mighty Joe Young ,Ron Underwood,90000000,2,114,Charlize Theron,Mika Boorem,David Paymer,50628009,Action|Adventure|Family|Fantasy|Thriller,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,friend|job|new york city|toy|wish,7.3
The Adventures of Tintin ,Steven Spielberg,135000000,2,107,Toby Jones,Mackenzie Crook,Tony Curran,77564037,Action|Adventure|Family|Mystery,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,battle of the bands|bill and ted|heaven|hell|robot,6.2
Tomorrowland ,Brad Bird,190000000,2,130,Judy Greer,Chris Bauer,Thomas Robinson,93417865,Action|Adventure|Family|Mystery|Sci-Fi,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,failing student|high school|payphone|teenager|telephone booth,6.9
Zoom ,Peter Hewitt,35000000,2,83,Kevin Zegers,Rip Torn,Thomas F. Wilson,11631245,Action|Adventure|Family|Sci-Fi,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,based on stage musical|based on the bible|christmas|color in title|nativity,4.4
Lost in Space ,Stephen Hopkins,80000000,3,130,Gary Oldman,William Hurt,June Lockhart,69102910,Action|Adventure|Family|Sci-Fi|Thriller,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,box office flop|circus|imaginary friend|magician|one word title,5.3
Conan the Destroyer ,Richard Fleischer,18000000,2,103,Mako,Olivia d'Abo,Grace Jones,26400000,Action|Adventure|Fantasy,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,cat|dog|hamster|new york city|superpower,6.9
Dragonslayer ,Matthew Robbins,18000000,2,108,Ian McDiarmid,Ralph Richardson,Albert Salmi,6000000,Action|Adventure|Fantasy,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,archery|coming of age|female warrior|princess|rebellious daughter,7.2
Warriors of Virtue ,Ronny Yu,35000000,2,101,Marley Shelton,Lee Arenberg,Angus Macfadyen,6448817,Action|Adventure|Fantasy,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,best friend|dyed hair|fake tan|rivalry|wedding,5.4
Batman Forever ,Joel Schumacher,100000000,3,121,Michael Gough,Rene Auberjonois,Debi Mazar,184031112,Action|Adventure|Fantasy,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,bully|friend|imagination|reality|troll,7.2
Clash of the Titans ,Louis Leterrier,125000000,3,106,Liam Neeson,Jason Flemyng,Alexa Davalos,163192114,Action|Adventure|Fantasy,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,male frontal nudity|male full frontal nudity|male nudity|male rear nudity|new york city,4.5
Clash of the Titans ,Louis Leterrier,125000000,3,106,Liam Neeson,Jason Flemyng,Alexa Davalos,163192114,Action|Adventure|Fantasy,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,casper|friendly ghost|ghost|maine|mansion,6
DragonHeart ,Rob Cohen,57000000,3,103,Dennis Quaid,Brian Thompson,Terry O'Neill,51317350,Action|Adventure|Fantasy,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,caper|computer genius|dog|heist|security chief,5.2
Gods of Egypt ,Alex Proyas,140000000,3,126,Gerard Butler,Elodie Yung,Bryan Brown,31141074,Action|Adventure|Fantasy,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,cartoon on tv|cat|dog|kitty|special agent,4.3
Indiana Jones and the Kingdom of the Crystal Skull ,Steven Spielberg,185000000,3,122,Harrison Ford,Ray Winstone,Jim Broadbent,317011114,Action|Adventure|Fantasy,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,cartoon on tv|cat|dog|scientist|secret agent,5.2
Indiana Jones and the Last Crusade ,Steven Spielberg,48000000,3,127,Harrison Ford,Julian Glover,Alison Doody,197171806,Action|Adventure|Fantasy,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,chocolate|diminution|miniaturization|physical flexability|ticket,6.7
Lara Croft Tomb Raider: The Cradle of Life ,Jan de Bont,95000000,3,117,Gerard Butler,Angelina Jolie Pitt,Djimon Hounsou,65653758,Action|Adventure|Fantasy,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,box office flop|no opening credits|surfing|two word title|year 1987,7.2
Pirates of the Caribbean: At World's End ,Gore Verbinski,300000000,3,169,Johnny Depp,Orlando Bloom,Jack Davenport,309404152,Action|Adventure|Fantasy,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,children|competition|rival|second part|vacation,5.4
Pirates of the Caribbean: Dead Man's Chest ,Gore Verbinski,225000000,3,151,Johnny Depp,Orlando Bloom,Jack Davenport,423032628,Action|Adventure|Fantasy,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9 year old|house|illinois|new job|vomiting,5.8
Pirates of the Caribbean: On Stranger Tides ,Rob Marshall,250000000,3,136,Johnny Depp,Sam Claflin,Stephen Graham,241063875,Action|Adventure|Fantasy,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,act of kindness|christmas|christmas eve|neighbor|vacation,5.2
Pirates of the Caribbean: The Curse of the Black Pearl ,Gore Verbinski,140000000,3,143,Johnny Depp,Orlando Bloom,Jack Davenport,305388685,Action|Adventure|Fantasy,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,dress|duke|fairy godmother|fairy tale|pumpkin,7
Seventh Son ,Sergey Bodrov,95000000,3,102,Jeff Bridges,Djimon Hounsou,Olivia Williams,17176900,Action|Adventure|Fantasy,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,box|food|mayor|pipeworks|scientist,6.5
The Amazing Spider-Man ,Marc Webb,230000000,3,153,Emma Stone,Andrew Garfield,Chris Zylka,262030663,Action|Adventure|Fantasy,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,frozen time|stopped time|time freeze|watch|wristwatch,5.2
The Forbidden Kingdom ,Rob Minkoff,55000000,3,104,Jet Li,Thomas McDonell,Michael Angarano,25040293,Action|Adventure|Fantasy,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,alien|close encounter of the third kind|mothership|ufo|vision,7.7
The Last Witch Hunter ,Breck Eisner,90000000,3,106,Vin Diesel,Joseph Gilgun,Lotte Verbeek,27356090,Action|Adventure|Fantasy,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,food|inventor|island|orangutan|scientist,6.5
The Legend of Hercules ,Renny Harlin,70000000,3,99,Roxanne McKee,Luke Newberry,Gaia Weiss,18821279,Action|Adventure|Fantasy,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,food|giant food|mayor|sardine|weather,7
Thor: The Dark World ,Alan Taylor,170000000,3,112,Chris Hemsworth,Natalie Portman,Anthony Hopkins,206360018,Action|Adventure|Fantasy,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,gods|princess|queen|rescue|wizard,5.8
Thor ,Kenneth Branagh,150000000,3,115,Chris Hemsworth,Natalie Portman,Anthony Hopkins,181015141,Action|Adventure|Fantasy,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,message from outer space|religion|religion versus science|scientist|universe,7.4
Warcraft ,Duncan Jones,160000000,3,123,Dominic Cooper,Callum Rennie,Ruth Negga,46978995,Action|Adventure|Fantasy,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,bobsled|coach|jamaica|olympic games|olympics,6.9
Wrath of the Titans ,Jonathan Liebesman,150000000,3,99,Liam Neeson,Edgar Ramírez,Lily James,83640426,Action|Adventure|Fantasy,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,dream|new home|parallel worlds|scissors|secret door,7.7
BloodRayne ,Uwe Boll,25000000,4,92,Meat Loaf,Udo Kier,Michael Paré,1550000,Action|Adventure|Fantasy|Horror,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,arranged marriage|bride|corpse|groom|woods,7.4
Hellboy II: The Golden Army ,Guillermo del Toro,85000000,3,120,Seth MacFarlane,Iván Kamarás,Brian Steele,75754670,Action|Adventure|Fantasy|Horror|Sci-Fi,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,coach|football|football movie|football team|high school sweethearts,7
Blade: Trinity ,David S. Goyer,65000000,4,122,Ryan Reynolds,Natasha Lyonne,John Michael Higgins,52397389,Action|Adventure|Fantasy|Horror|Sci-Fi|Thriller,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,competition|estranged father|skunk|summer camp|wall,2.9
The Mummy: Tomb of the Dragon Emperor ,Rob Cohen,145000000,3,112,Jet Li,Brendan Fraser,Russell Wong,102176165,Action|Adventure|Fantasy|Horror|Thriller,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,bloopers during credits|breakfast cereal|department store ride|face painting|sponge bob square pants slippers,5.5
Prince of Persia: The Sands of Time ,Mike Newell,200000000,3,116,Jake Gyllenhaal,Richard Coyle,Reece Ritchie,90755643,Action|Adventure|Fantasy|Romance,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,education|english teacher|poet|professor|student,8
Spider-Man 2 ,Sam Raimi,200000000,3,135,J.K. Simmons,James Franco,Kirsten Dunst,373377893,Action|Adventure|Fantasy|Romance,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,box office flop|computer animation|one word title|surrealism|villainess,4.4
Spider-Man ,Sam Raimi,139000000,3,121,J.K. Simmons,James Franco,Kirsten Dunst,403706375,Action|Adventure|Fantasy|Romance,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,dating|minion|overprotective father|undercover spy|woman agent,7.5
Star Wars: Episode I - The Phantom Menace ,George Lucas,115000000,2,136,Natalie Portman,Liam Neeson,Ian McDiarmid,474544677,Action|Adventure|Fantasy|Sci-Fi,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,girl|minion|moon|pyramid|white picket fence,7.7
Star Wars: Episode II - Attack of the Clones ,George Lucas,115000000,2,142,Natalie Portman,Christopher Lee,Hayden Christensen,310675583,Action|Adventure|Fantasy|Sci-Fi,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,best friend|camping|country club|no opening credits|summer vacation,6.4
Star Wars: Episode IV - A New Hope ,George Lucas,11000000,2,125,Harrison Ford,Peter Cushing,Kenny Baker,460935665,Action|Adventure|Fantasy|Sci-Fi,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,brother|middle school|no opening credits|photograph|school,6.6
Star Wars: Episode V - The Empire Strikes Back ,Irvin Kershner,18000000,2,127,Harrison Ford,Kenny Baker,Anthony Daniels,290158751,Action|Adventure|Fantasy|Sci-Fi,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,cheese|diary|friend|middle school|school,6.2
Star Wars: Episode VI - Return of the Jedi ,Richard Marquand,32500000,2,134,Harrison Ford,Ian McDiarmid,Kenny Baker,309125409,Action|Adventure|Fantasy|Sci-Fi,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,crime boss|detective|dick tracy|gangster|orphan,6.1
Avatar ,James Cameron,237000000,3,178,CCH Pounder,Joel David Moore,Wes Studi,760505847,Action|Adventure|Fantasy|Sci-Fi,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,based on video game|box office hit|computer|digimon|internet,5.9
